match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,team1_score,team2_score,team1_wickets,team2_wickets,first_innings_score,second_innings_score
1162,2025,Bangalore,2025-04-13,MI,SRH,MI,field,normal,N,SRH,26,5,SRH_Player_11,Bangalore,129,155,4,5,155,129
1163,2025,Mumbai,2025-04-12,DC,RR,DC,bat,normal,N,DC,22,5,DC_Player_3,Mumbai,139,117,5,6,139,117
1164,2025,Jaipur,2025-04-02,PBKS,SRH,SRH,field,normal,N,SRH,27,0,SRH_Player_4,Jaipur,142,169,3,10,142,169
1165,2025,Bangalore,2025-04-25,RR,MI,RR,bat,normal,N,RR,26,0,RR_Player_2,Bangalore,191,165,10,5,191,165
1166,2025,Mohali,2025-04-30,MI,KKR,MI,field,normal,N,MI,5,2,MI_Player_1,Mohali,179,174,8,6,174,179
1167,2025,Hyderabad,2025-04-14,DC,MI,DC,field,normal,N,MI,12,1,MI_Player_6,Hyderabad,144,156,6,9,156,144
1168,2025,Ahmedabad,2025-04-27,RR,MI,MI,bat,normal,N,RR,18,3,RR_Player_5,Ahmedabad,174,156,7,5,174,156
1169,2025,Mumbai,2025-04-21,SRH,MI,MI,bat,normal,N,MI,19,4,MI_Player_1,Mumbai,139,158,5,6,139,158
1170,2025,Mohali,2025-04-12,CSK,LSG,CSK,bat,normal,N,LSG,25,0,LSG_Player_4,Mohali,132,157,4,10,132,157
1171,2025,Lucknow,2025-04-26,KKR,RCB,RCB,field,normal,N,RCB,4,7,RCB_Player_3,Lucknow,138,142,4,3,138,142
1172,2025,Mumbai,2025-04-29,LSG,RCB,RCB,bat,normal,N,RCB,7,0,RCB_Player_1,Mumbai,163,170,9,10,163,170
1173,2025,Hyderabad,2025-04-26,DC,RCB,DC,bat,normal,N,RCB,10,4,RCB_Player_6,Hyderabad,146,156,10,6,146,156
1174,2025,Chennai,2025-04-23,RR,GT,GT,bat,normal,N,RR,9,6,RR_Player_9,Chennai,156,147,4,9,156,147
1175,2025,Jaipur,2025-04-30,PBKS,MI,MI,field,normal,N,PBKS,10,1,PBKS_Player_1,Jaipur,172,162,9,8,172,162
1176,2025,Mumbai,2025-04-02,LSG,RCB,LSG,field,normal,N,RCB,28,5,RCB_Player_10,Mumbai,118,146,7,5,146,118
1177,2025,Ahmedabad,2025-04-25,LSG,GT,GT,bat,normal,N,GT,23,2,GT_Player_8,Ahmedabad,167,190,7,8,167,190
1178,2025,Mumbai,2025-04-28,CSK,PBKS,CSK,bat,normal,N,CSK,7,2,CSK_Player_2,Mumbai,166,159,8,4,166,159
1179,2025,Kolkata,2025-04-15,RR,GT,RR,field,normal,N,RR,40,3,RR_Player_2,Kolkata,192,152,7,6,152,192
1180,2025,Chennai,2025-04-10,CSK,SRH,SRH,bat,normal,N,RCB,24,1,RCB_Player_10,Chennai,155,179,9,5,155,179
1181,2026,Delhi,2026-04-12,KKR,CSK,CSK,field,normal,N,CSK,12,5,CSK_Player_11,Delhi,127,139,8,5,127,139
1182,2026,Mohali,2026-04-18,CSK,LSG,LSG,bat,normal,N,LSG,4,1,LSG_Player_5,Mohali,164,168,8,9,164,168
1183,2026,Bangalore,2026-04-05,SRH,DC,DC,bat,normal,N,SRH,33,5,SRH_Player_3,Bangalore,193,160,5,9,193,160
1184,2026,Kolkata,2026-04-08,RR,KKR,KKR,bat,normal,N,KKR,22,2,KKR_Player_1,Kolkata,119,141,3,8,119,141
1185,2026,Delhi,2026-04-11,DC,RR,RR,field,normal,N,DC,11,2,DC_Player_3,Delhi,166,155,8,8,166,155
1186,2026,Lucknow,2026-04-02,PBKS,LSG,LSG,field,normal,N,LSG,9,1,LSG_Player_3,Lucknow,147,156,5,9,147,156
1187,2026,Bangalore,2026-04-05,CSK,SRH,SRH,bat,normal,N,SRH,25,3,SRH_Player_8,Bangalore,153,178,4,7,153,178
1188,2026,Kolkata,2026-04-04,RR,DC,RR,field,normal,N,RR,7,7,RR_Player_4,Kolkata,160,153,3,9,153,160
1189,2026,Delhi,2026-04-04,GT,RR,GT,field,normal,N,GT,11,5,GT_Player_1,Delhi,123,112,5,6,112,123
1190,2026,Mohali,2026-04-18,CSK,RR,CSK,bat,normal,N,CSK,13,7,CSK_Player_7,Mohali,157,144,3,8,157,144
1191,2026,Delhi,2026-04-17,GT,RCB,RCB,field,normal,N,GT,24,7,GT_Player_11,Delhi,185,161,3,7,185,161
1192,2026,Jaipur,2026-04-15,GT,RCB,GT,field,normal,N,RCB,27,6,RCB_Player_6,Jaipur,147,174,7,4,174,147
1193,2026,Lucknow,2026-04-10,KKR,GT,GT,bat,normal,N,KKR,13,5,KKR_Player_7,Lucknow,168,155,5,8,168,155
1194,2026,Lucknow,2026-04-07,RCB,LSG,RCB,field,normal,N,LSG,2,3,LSG_Player_9,Lucknow,164,166,10,7,166,164
1195,2026,Lucknow,2026-04-13,KKR,CSK,CSK,bat,normal,N,KKR,26,7,KKR_Player_6,Lucknow,154,128,3,6,154,128
1196,2026,Jaipur,2026-04-01,CSK,MI,MI,bat,normal,N,CSK,4,4,CSK_Player_7,Jaipur,177,173,6,5,177,173
1197,2026,Mohali,2026-04-01,MI,RCB,RCB,field,normal,Y,RCB,32,0,RCB_Player_10,Mohali,160,192,5,10,160,192
1198,2026,Mumbai,2026-04-22,MI,DC,MI,field,normal,N,MI,16,0,MI_Player_8,Mumbai,143,127,10,5,127,143
1199,2026,Mumbai,2026-04-24,GT,SRH,GT,field,normal,N,SRH,36,6,SRH_Player_10,Mumbai,173,209,6,4,209,173
1200,2026,Kolkata,2026-04-27,SRH,MI,SRH,field,normal,N,MI,22,1,MI_Player_10,Kolkata,149,171,9,9,171,149
1201,2026,Jaipur,2026-04-23,GT,CSK,GT,field,normal,N,CSK,15,0,CSK_Player_4,Jaipur,144,159,8,10,159,144
1202,2026,Bangalore,2026-04-11,PBKS,CSK,CSK,bat,normal,N,PBKS,15,6,PBKS_Player_6,Bangalore,154,139,4,9,154,139
1203,2026,Mohali,2026-04-19,CSK,KKR,CSK,field,normal,N,CSK,10,2,CSK_Player_9,Mohali,172,162,8,9,162,172
1204,2026,Bangalore,2026-04-27,SRH,PBKS,PBKS,field,normal,N,PBKS,13,5,PBKS_Player_11,Bangalore,176,189,4,5,176,189
1205,2026,Ahmedabad,2026-04-03,DC,CSK,DC,field,normal,N,DC,11,7,DC_Player_9,Ahmedabad,178,167,3,3,167,178
1206,2026,Bangalore,2026-04-01,KKR,PBKS,PBKS,field,normal,N,KKR,39,4,KKR_Player_1,Bangalore,209,170,6,7,209,170
1207,2026,Chennai,2026-04-21,DC,SRH,DC,bat,normal,N,SRH,12,4,SRH_Player_7,Chennai,159,171,3,6,159,171
1208,2026,Bangalore,2026-04-06,GT,SRH,SRH,field,normal,N,SRH,26,1,SRH_Player_3,Bangalore,135,161,7,9,135,161
1209,2026,Mohali,2026-04-04,MI,RR,MI,bat,normal,N,RR,11,5,RR_Player_9,Mohali,164,175,4,5,164,175
1210,2026,Kolkata,2026-04-20,LSG,DC,LSG,field,normal,N,DC,27,1,DC_Player_5,Kolkata,119,146,9,9,146,119
1211,2026,Ahmedabad,2026-04-03,KKR,MI,KKR,field,normal,N,KKR,22,2,KKR_Player_3,Ahmedabad,179,157,8,3,157,179
1212,2026,Delhi,2026-04-15,LSG,RCB,RCB,bat,normal,N,RCB,17,0,RCB_Player_2,Delhi,132,149,4,10,132,149
1213,2026,Bangalore,2026-04-27,SRH,LSG,SRH,field,normal,N,SRH,6,0,SRH_Player_3,Bangalore,161,155,10,4,155,161
1214,2026,Hyderabad,2026-04-21,GT,RCB,RCB,field,normal,N,GT,1,5,GT_Player_9,Hyderabad,173,172,5,9,173,172
1215,2026,Jaipur,2026-04-11,RR,GT,RR,field,normal,N,GT,2,6,GT_Player_1,Jaipur,155,157,6,4,157,155
1216,2026,Hyderabad,2026-04-11,KKR,DC,DC,field,normal,N,KKR,20,3,KKR_Player_6,Hyderabad,151,131,7,5,151,131
1217,2026,Kolkata,2026-04-13,SRH,PBKS,SRH,bat,normal,N,SRH,13,0,SRH_Player_9,Kolkata,153,140,10,7,153,140
1218,2026,Jaipur,2026-04-12,DC,MI,MI,field,normal,N,MI,1,3,MI_Player_9,Jaipur,165,166,4,7,165,166
1219,2026,Chennai,2026-04-07,DC,PBKS,PBKS,bat,normal,N,DC,24,6,DC_Player_3,Chennai,160,136,4,4,160,136
1220,2026,Ahmedabad,2026-04-13,DC,CSK,CSK,field,normal,N,CSK,8,0,CSK_Player_1,Ahmedabad,182,190,9,10,182,190
1221,2026,Chennai,2026-04-11,DC,PBKS,PBKS,field,normal,N,PBKS,6,7,PBKS_Player_4,Chennai,142,148,4,3,142,148
1222,2026,Lucknow,2026-04-06,RR,RCB,RR,field,normal,N,RR,31,0,RR_Player_7,Lucknow,188,157,10,10,157,188
1223,2026,Jaipur,2026-04-16,PBKS,GT,GT,field,normal,N,GT,27,4,GT_Player_8,Jaipur,155,182,4,6,155,182
1224,2026,Bangalore,2026-04-24,RCB,MI,RCB,bat,normal,N,RCB,38,4,RCB_Player_7,Bangalore,203,165,6,9,203,165
1225,2026,Delhi,2026-04-07,RR,PBKS,PBKS,bat,normal,N,RR,22,0,RR_Player_5,Delhi,152,130,10,7,152,130
1226,2026,Hyderabad,2026-04-09,GT,DC,DC,field,normal,N,DC,12,0,DC_Player_10,Hyderabad,157,169,9,10,157,169
1227,2026,Kolkata,2026-04-29,RR,DC,DC,field,normal,N,RR,18,6,RR_Player_4,Kolkata,184,166,4,6,184,166
1228,2026,Lucknow,2026-04-23,MI,RCB,RCB,bat,normal,N,RCB,24,2,RCB_Player_7,Lucknow,136,160,4,8,136,160
1229,2026,Kolkata,2026-04-07,PBKS,MI,PBKS,field,normal,N,MI,8,3,MI_Player_4,Kolkata,166,174,8,7,174,166
1230,2026,Mohali,2026-04-29,LSG,GT,GT,bat,normal,N,GT,12,2,GT_Player_11,Mohali,148,160,5,8,148,160
1231,2026,Mohali,2026-04-08,LSG,MI,MI,bat,normal,N,LSG,34,0,LSG_Player_5,Mohali,183,149,10,3,183,149
1232,2026,Ahmedabad,2026-04-22,LSG,RR,RR,field,normal,N,LSG,5,0,LSG_Player_7,Ahmedabad,182,177,10,10,182,177
1233,2026,Chennai,2026-04-08,CSK,LSG,CSK,field,normal,N,LSG,23,1,LSG_Player_8,Chennai,126,149,5,9,149,126
1234,2026,Mohali,2026-04-25,CSK,GT,GT,bat,normal,N,CSK,5,1,CSK_Player_1,Mohali,170,165,9,7,170,165
1235,2026,Kolkata,2026-04-28,DC,SRH,DC,bat,normal,N,DC,14,7,DC_Player_9,Kolkata,159,145,3,8,159,145
1236,2026,Mumbai,2026-04-17,KKR,SRH,KKR,field,normal,N,SRH,1,2,SRH_Player_10,Mumbai,175,176,6,8,176,175
1237,2026,Hyderabad,2026-04-26,GT,LSG,GT,field,normal,N,LSG,9,0,LSG_Player_7,Hyderabad,160,169,9,10,169,160
1238,2026,Ahmedabad,2026-04-16,SRH,RR,SRH,field,normal,N,RR,37,3,RR_Player_6,Ahmedabad,176,213,10,7,213,176
1239,2026,Delhi,2026-04-28,RCB,PBKS,PBKS,field,normal,N,RCB,28,4,RCB_Player_9,Delhi,158,130,6,6,158,130
1240,2026,Hyderabad,2026-04-21,DC,CSK,CSK,bat,normal,N,DC,17,7,DC_Player_2,Hyderabad,174,157,3,4,174,157
1241,2026,Kolkata,2026-04-29,KKR,RCB,KKR,field,normal,N,KKR,5,6,KKR_Player_6,Kolkata,181,176,4,3,176,181
1242,2026,Hyderabad,2026-04-28,RCB,LSG,RCB,field,normal,N,RCB,5,2,RCB_Player_9,Hyderabad,158,153,8,9,153,158
1243,2026,Bangalore,2026-04-26,PBKS,DC,PBKS,bat,normal,N,PBKS,23,0,PBKS_Player_5,Bangalore,213,190,10,3,213,190
1244,2026,Jaipur,2026-04-26,CSK,GT,CSK,field,normal,N,GT,4,1,GT_Player_8,Jaipur,139,143,3,9,143,139
1245,2026,Jaipur,2026-04-18,RCB,SRH,RCB,bat,normal,N,SRH,16,6,SRH_Player_2,Jaipur,134,150,6,4,134,150
1246,2026,Mohali,2026-04-07,DC,RR,RR,bat,normal,N,RR,14,6,RR_Player_7,Mohali,158,172,6,4,158,172
1247,2026,Jaipur,2026-04-07,MI,SRH,MI,bat,normal,N,SRH,22,0,SRH_Player_5,Jaipur,113,135,9,10,113,135
1248,2026,Kolkata,2026-04-30,SRH,RR,RR,bat,normal,N,SRH,2,2,SRH_Player_3,Kolkata,160,158,8,7,160,158
1249,2026,Kolkata,2026-04-04,SRH,DC,SRH,bat,normal,N,SRH,12,4,SRH_Player_9,Kolkata,187,175,6,8,187,175
1250,2026,Hyderabad,2026-04-28,DC,GT,DC,field,normal,N,GT,24,1,GT_Player_3,Hyderabad,152,176,10,9,176,152
1251,2026,Hyderabad,2026-04-28,SRH,RR,SRH,field,normal,N,RR,17,0,RR_Player_10,Hyderabad,148,165,7,10,165,148
1252,2026,Hyderabad,2026-04-05,DC,LSG,DC,bat,normal,N,DC,15,4,DC_Player_11,Hyderabad,170,155,6,3,170,155
1253,2026,Mohali,2026-04-22,CSK,LSG,CSK,field,normal,N,LSG,6,6,LSG_Player_10,Mohali,145,151,5,4,151,145
1254,2026,Delhi,2026-04-19,KKR,SRH,SRH,bat,normal,N,RCB,5,7,RCB_Player_3,Delhi,137,142,3,3,137,142
